route_id;route_long_name;route_color;trip_id;service_id;direction_id;stop_sequence;stop_name;stop_lat;stop_lon;location_type;shape_pt_sequence;shape_id
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;1;Cawang UKI 2;-6.249647;106.873659;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;1;Sbr. SMPN 252;-6.239289;106.94229;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;1;Sbr. SMPN 252;-6.239289;106.94229;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;1;Cawang UKI 2;-6.249647;106.873659;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;10;Univ. Borobudur 1;-6.24157;106.89641;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;10;Univ. Borobudur 1;-6.24157;106.89641;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;10;Sekolah Pami Jaya;-6.248519;106.92513;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;10;Sekolah Pami Jaya;-6.248519;106.92513;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;11;Univ. Borobudur 3;-6.243609;106.89906;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;11;Univ. Borobudur 3;-6.243609;106.89906;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;11;Jln. Curug Raya Kalimalang;-6.248303;106.92306;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;11;Jln. Curug Raya Kalimalang;-6.248303;106.92306;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;12;Sbr. Pondok Kelapa Indah 2;-6.247643;106.92236;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;12;Sbr. Pondok Kelapa Indah 2;-6.247643;106.92236;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;12;Taman Pangkalan Jati Kalimalang;-6.245986;106.905275;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;12;Taman Pangkalan Jati Kalimalang;-6.245986;106.905275;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;13;Sbr. Pondok Kelapa Indah;-6.247668;106.92134;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;13;Sbr. Pondok Kelapa Indah;-6.247668;106.92134;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;13;Pangkalan Jati 1;-6.246775;106.90827;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;13;Pangkalan Jati 1;-6.246775;106.90827;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;14;Sbr. Embun Pagi Islamic School;-6.247844;106.91894;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;14;Sbr. Embun Pagi Islamic School;-6.247844;106.91894;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;14;Megatama;-6.2473;106.91049;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;14;Megatama;-6.2473;106.91049;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;15;Kav Agraria Duren Sawit;-6.247691;106.91204;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;15;Kav Agraria Duren Sawit;-6.247691;106.91204;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;15;Sbr. Polsek Duren Sawit;-6.248012;106.917;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;15;Sbr. Polsek Duren Sawit;-6.248012;106.917;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;16;Sbr. Komplek Dolog Jaya;-6.248114;106.91592;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;16;Komplek Dolog Jaya;-6.24794;106.91572;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;16;Sbr. Komplek Dolog Jaya;-6.248114;106.91592;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;16;Komplek Dolog Jaya;-6.24794;106.91572;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;17;RS Harum;-6.24778;106.90951;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;17;RS Harum;-6.24778;106.90951;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;17;Polsek Duren Sawit;-6.247836;106.91726;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;17;Polsek Duren Sawit;-6.247836;106.91726;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;18;Pangkalan Jati 2;-6.247263;106.90777;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;18;Pangkalan Jati 2;-6.247263;106.90777;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;18;Embun Pagi Islamic School;-6.247711;106.91892;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;18;Embun Pagi Islamic School;-6.247711;106.91892;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;19;SMK Swadaya Global School;-6.247161;106.91976;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;19;SMK Swadaya Global School;-6.247161;106.91976;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;19;Univ. Borobudur 4;-6.243707;106.89891;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;19;Univ. Borobudur 4;-6.243707;106.89891;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;2;Cawang Soetoyo;-6.244773;106.875959;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;2;SDN Pondok Kelapa 05;-6.240583;106.9428;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;2;SDN Pondok Kelapa 05;-6.240583;106.9428;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;20;Taman Duren Sawit;-6.240353;106.92157;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;20;Taman Duren Sawit;-6.240353;106.92157;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;20;Univ. Borobudur 2;-6.241463;106.89608;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;20;Univ. Borobudur 2;-6.241463;106.89608;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;21;Kwk Unkermil Timur II;-6.245641;106.91984;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;21;Kwk Unkermil Timur II;-6.245641;106.91984;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;21;Mall Cipinang Indah 2;-6.240012;106.89432;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;21;Mall Cipinang Indah 2;-6.240012;106.89432;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;22;Jln. Masjid Almuqorrobin Kalimalang;-6.239887;106.89057;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;22;Jln. Masjid Almuqorrobin Kalimalang;-6.239887;106.89057;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;22;Simpang Radin Inten II Kalimalang;-6.247574;106.92049;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;22;Simpang Radin Inten II Kalimalang;-6.247574;106.92049;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;23;Jln. Cipinang Tengah;-6.239989;106.88723;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;23;Pondok Kelapa Indah;-6.247534;106.92144;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;23;Pondok Kelapa Indah;-6.247534;106.92144;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;23;Jln. Cipinang Tengah;-6.239989;106.88723;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;24;Curug Kalimalang;-6.24774;106.92454;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;24;Curug Kalimalang;-6.24774;106.92454;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;24;Cipinang Melayu Kalimalang;-6.240168;106.88473;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;24;Cipinang Melayu Kalimalang;-6.240168;106.88473;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;25;Kav Marinir Kalimalang;-6.247975;106.92659;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;25;Kav Marinir Kalimalang;-6.247975;106.92659;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;25;Cipinang Melayu Kalimalang 2;-6.24004;106.8828;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;25;Cipinang Melayu Kalimalang 2;-6.24004;106.8828;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;26;Cipinang Melayu Kalimalang 3;-6.240143;106.88077;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;26;Cipinang Melayu Kalimalang 3;-6.240143;106.88077;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;26;Billy Moon 2;-6.248131;106.92944;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;26;Billy Moon 2;-6.248131;106.92944;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;27;Billy Moon;-6.248271;106.93093;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;27;Billy Moon;-6.248271;106.93093;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;27;Lion Center;-6.240451;106.87898;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;27;Lion Center;-6.240451;106.87898;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;28;Halim PK;-6.241981;106.87792;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;28;Halim PK;-6.241981;106.87792;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;28;Pondok Kelapa Raya Kalimalang;-6.24883;106.9354;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;28;Pondok Kelapa Raya Kalimalang;-6.24883;106.9354;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;29;Cawang Soetoyo;-6.244803;106.876004;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;29;H. Naman Noer Ali;-6.248932;106.94208;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;29;H. Naman Noer Ali;-6.248932;106.94208;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;3;Ps. Ciplak;-6.23974;106.88002;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;3;Ps. Ciplak;-6.23974;106.88002;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;3;Komplek Ddn Bintara Jaya;-6.242328;106.94271;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;3;Komplek Ddn Bintara Jaya;-6.242328;106.94271;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;30;Sbr. PPKD Jaktim;-6.247603;106.94229;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;30;Sbr. PPKD Jaktim;-6.247603;106.94229;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;30;Cawang UKI 1;-6.250807;106.87364;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;30;Cawang UKI 1;-6.250807;106.87364;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;31;Jln. Swakarsa III Pondok Kelapa;-6.244759;106.94249;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;31;Jln. Swakarsa III Pondok Kelapa;-6.244759;106.94249;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;31;Transjakarta Pintu 1;-6.252682;106.87358;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;31;Transjakarta Pintu 1;-6.252682;106.87358;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;32;Sbr. Komplek Ddn Bintara Jaya;-6.242397;106.94263;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;32;Sbr. Komplek Ddn Bintara Jaya;-6.242397;106.94263;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;32;BKN;-6.257763;106.87;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;33;Sbr. SDN Pondok Kelapa 05;-6.240433;106.94276;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;33;Sbr. SDN Pondok Kelapa 05;-6.240433;106.94276;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;34;SMPN 252;-6.239351;106.94234;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;34;SMPN 252;-6.239351;106.94234;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;35;Klapa Village Pondok Kelapa;-6.238159;106.94153;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;35;Klapa Village Pondok Kelapa;-6.238159;106.94153;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;4;KKDM;-6.239629;106.88149;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;4;Sbr. Jln. Swakarsa III;-6.244765;106.94258;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;4;Sbr. Jln. Swakarsa III;-6.244765;106.94258;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;4;KKDM;-6.239629;106.88149;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;5;RSU Dr Euis;-6.245428;106.94255;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;5;Jln. Panca Warga IV;-6.239508;106.88341;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;5;Jln. Panca Warga IV;-6.239508;106.88341;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;5;RSU Dr Euis;-6.245428;106.94255;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;6;Jln. Kesadaran Kali Malang;-6.239286;106.88739;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;6;Jln. Kesadaran Kali Malang;-6.239286;106.88739;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;6;PPKD Jaktim;-6.247777;106.94236;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;6;PPKD Jaktim;-6.247777;106.94236;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;7;Jln. Pondok Kelapa Selatan;-6.249524;106.93552;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;7;Masjid Jami Assyakirin Kalimalang;-6.239262;106.88963;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;7;Masjid Jami Assyakirin Kalimalang;-6.239262;106.88963;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;7;Jln. Pondok Kelapa Selatan;-6.249524;106.93552;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;8;Kapin;-6.248853;106.93019;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;8;Kapin;-6.248853;106.93019;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;8;Jln. Cipinang Bali III;-6.239272;106.89136;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;8;Jln. Cipinang Bali III;-6.239272;106.89136;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;9;Mall Cipinang Indah 1;-6.239676;106.89405;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R02;SH;1;9;Mall Cipinang Indah 1;-6.239676;106.89405;0;1;7P-R02_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;9;Embun Pagi Islamic Elementary School;-6.248768;106.92911;0;1;7P-R01_shp
7P;Pondok Kelapa - BKN;916131;7P-R01;SH;0;9;Embun Pagi Islamic Elementary School;-6.248768;106.92911;0;1;7P-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;0;Blok M Jalur 2;-6.243369;106.80188;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;0;PGC;-6.261811;106.8643;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;0;PGC;-6.261811;106.8643;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;0;Blok M Jalur 2;-6.243369;106.80188;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;1;Gunawarman 1;-6.237947;106.80724;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;1;Gunawarman 1;-6.237947;106.80724;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;1;Mushola At Taufiq;-6.261415;106.86704;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;1;Mushola At Taufiq;-6.261415;106.86704;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;10;Kalibata City 2;-6.255816;106.85237;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;10;Kalibata City 2;-6.255816;106.85237;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;10;Kantor Pos Mampang;-6.240216;106.82259;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;10;Kantor Pos Mampang;-6.240216;106.82259;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;11;Transvision;-6.240036;106.82842;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;11;Danau Tmp Kalibata;-6.255698;106.84944;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;11;Danau Tmp Kalibata;-6.255698;106.84944;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;11;Transvision;-6.240036;106.82842;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;12;Mandiri Griya Mampang;-6.240269;106.82884;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;12;Mandiri Griya Mampang;-6.240269;106.82884;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;12;Potlot;-6.254634;106.84265;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;12;Potlot;-6.254634;106.84265;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;13;SMPN 43;-6.240281;106.82639;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;13;RSIA Duren Tiga 1;-6.253592;106.8413;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;13;RSIA Duren Tiga 1;-6.253592;106.8413;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;13;SMPN 43;-6.240281;106.82639;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;14;Mampang Prapatan 1;-6.242554;106.82585;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;14;Mampang Prapatan 1;-6.242554;106.82585;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;14;SMAN 55;-6.253455;106.83867;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;14;SMAN 55;-6.253455;106.83867;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;15;Jln. Veteran 1;-6.253781;106.83581;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;15;Duren Tiga 1;-6.252132;106.82702;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;15;Jln. Veteran 1;-6.253781;106.83581;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;15;Duren Tiga 1;-6.252132;106.82702;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;16;Pertigaan Duren Tiga Raya;-6.254221;106.82769;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;16;Pertigaan Duren Tiga Raya;-6.254221;106.82769;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;16;PLN Duren Tiga 1;-6.254389;106.83416;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;16;PLN Duren Tiga 1;-6.254389;106.83416;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;17;Dammara;-6.25419;106.83146;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;17;Dammara;-6.25419;106.83146;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;17;Komplek Polri Duren Tiga;-6.254275;106.830853;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;18;Swadaya;-6.253975;106.83288;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;18;Swadaya;-6.253975;106.83288;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;18;Duren Tiga 2;-6.251908;106.82677;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;18;Duren Tiga 2;-6.251908;106.82677;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;19;PLN Duren Tiga 2;-6.254234;106.83445;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;19;PLN Duren Tiga 2;-6.254234;106.83445;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;19;Sbr. Jln. Mampang Prapatan VI;-6.247118;106.82606;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;19;Sbr. Jln. Mampang Prapatan VI;-6.247118;106.82606;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;2;BPHN;-6.259724;106.86834;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;2;BPHN;-6.259724;106.86834;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;2;Gunawarman 2;-6.234276;106.80756;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;2;Gunawarman 2;-6.234276;106.80756;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;20;Jln. Veteran 2;-6.253771;106.83574;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;20;Jln. Veteran 2;-6.253771;106.83574;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;20;Mampang 5;-6.24539;106.82584;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;20;Mampang 5;-6.24539;106.82584;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;21;Mampang Prapatan 2;-6.242094;106.82556;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;21;Mampang Prapatan 2;-6.242094;106.82556;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;21;Jln. Minyak Raya;-6.253372;106.83813;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;21;Jln. Minyak Raya;-6.253372;106.83813;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;22;RSIA Duren Tiga 2;-6.253509;106.84135;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;22;Lintas Atas Kuningan Mampang;-6.237898;106.82676;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;22;Lintas Atas Kuningan Mampang;-6.237898;106.82676;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;22;RSIA Duren Tiga 2;-6.253509;106.84135;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;23;Jln. Bina Harapan;-6.254258;106.84271;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;23;Jln. Bina Harapan;-6.254258;106.84271;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;23;Tendean 1;-6.240326;106.8304;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;23;Tendean 1;-6.240326;106.8304;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;24;TMP Kalibata;-6.255523;106.84561;0;1;7Q-R01_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;24;Jln. Bangka I;-6.240656;106.82043;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R02;HK;1;24;Jln. Bangka I;-6.240656;106.82043;0;1;7Q-R02_shp
7Q;Blok M - PGC;916131;7Q-R01;HK;0;24;TMP Kalibata;-6.255523;106.84561;0;1;7Q-R01_shp
